"model_name","accuracy","dataset","class_num","training_size","stage"
"LinearSVC",0.5875,"dbpedia","13",100,"stage2"
"NaiveBayes",0.136,"dbpedia","13",100,"stage2"
"LogisticRegression",0.2965,"dbpedia","13",100,"stage2"
"RandomForest",0.3705,"dbpedia","13",200,"stage2"
"LinearSVC",0.846,"dbpedia","13",200,"stage2"
"NaiveBayes",0.4455,"dbpedia","13",200,"stage2"
"LogisticRegression",0.428,"dbpedia","13",200,"stage2"
"RandomForest",0.4185,"dbpedia","13",200,"stage2"
"LinearSVC",0.856,"dbpedia","13",200,"stage2"
"NaiveBayes",0.569,"dbpedia","13",200,"stage2"
"LogisticRegression",0.532,"dbpedia","13",200,"stage2"
"RandomForest",0.326,"dbpedia","13",200,"stage2"
"LinearSVC",0.7715,"dbpedia","13",200,"stage2"
"NaiveBayes",0.4805,"dbpedia","13",200,"stage2"
"LogisticRegression",0.5255,"dbpedia","13",200,"stage2"
"RandomForest",0.364,"dbpedia","13",200,"stage2"
"LinearSVC",0.8315,"dbpedia","13",200,"stage2"
"NaiveBayes",0.3765,"dbpedia","13",200,"stage2"
"LogisticRegression",0.435,"dbpedia","13",200,"stage2"
"RandomForest",0.4495,"dbpedia","13",200,"stage2"
"LinearSVC",0.8165,"dbpedia","13",200,"stage2"
"NaiveBayes",0.4215,"dbpedia","13",200,"stage2"
"LogisticRegression",0.5235,"dbpedia","13",200,"stage2"
"RandomForest",0.357,"dbpedia","13",200,"stage2"
"LinearSVC",0.845,"dbpedia","13",200,"stage2"
"NaiveBayes",0.387,"dbpedia","13",200,"stage2"
"LogisticRegression",0.537,"dbpedia","13",200,"stage2"
"RandomForest",0.4015,"dbpedia","13",200,"stage2"
"LinearSVC",0.7685,"dbpedia","13",200,"stage2"
"NaiveBayes",0.598,"dbpedia","13",200,"stage2"
"LogisticRegression",0.4495,"dbpedia","13",200,"stage2"
"RandomForest",0.438,"dbpedia","13",200,"stage2"
"LinearSVC",0.841,"dbpedia","13",200,"stage2"
"NaiveBayes",0.541,"dbpedia","13",200,"stage2"
"LogisticRegression",0.4595,"dbpedia","13",200,"stage2"
"RandomForest",0.5065,"dbpedia","13",200,"stage2"
"LinearSVC",0.7855,"dbpedia","13",200,"stage2"
"NaiveBayes",0.3145,"dbpedia","13",200,"stage2"
"LogisticRegression",0.6205,"dbpedia","13",200,"stage2"
"RandomForest",0.3545,"dbpedia","13",200,"stage2"
"LinearSVC",0.812,"dbpedia","13",200,"stage2"
"NaiveBayes",0.5205,"dbpedia","13",200,"stage2"
"LogisticRegression",0.3,"dbpedia","13",200,"stage2"
"RandomForest",0.4015,"dbpedia","13",400,"stage2"
"LinearSVC",0.9025,"dbpedia","13",400,"stage2"
"NaiveBayes",0.7895,"dbpedia","13",400,"stage2"
"LogisticRegression",0.787,"dbpedia","13",400,"stage2"
"RandomForest",0.521,"dbpedia","13",400,"stage2"
"LinearSVC",0.896,"dbpedia","13",400,"stage2"
"NaiveBayes",0.713,"dbpedia","13",400,"stage2"
"LogisticRegression",0.792,"dbpedia","13",400,"stage2"
"RandomForest",0.5495,"dbpedia","13",400,"stage2"
"LinearSVC",0.8845,"dbpedia","13",400,"stage2"
"NaiveBayes",0.828,"dbpedia","13",400,"stage2"
"LogisticRegression",0.7635,"dbpedia","13",400,"stage2"
"RandomForest",0.351,"dbpedia","13",400,"stage2"
"LinearSVC",0.893,"dbpedia","13",400,"stage2"
"NaiveBayes",0.609,"dbpedia","13",400,"stage2"
"LogisticRegression",0.7025,"dbpedia","13",400,"stage2"
"RandomForest",0.5555,"dbpedia","13",400,"stage2"
"LinearSVC",0.896,"dbpedia","13",400,"stage2"
"NaiveBayes",0.709,"dbpedia","13",400,"stage2"
"LogisticRegression",0.829,"dbpedia","13",400,"stage2"
"RandomForest",0.5045,"dbpedia","13",400,"stage2"
"LinearSVC",0.872,"dbpedia","13",400,"stage2"
"NaiveBayes",0.7135,"dbpedia","13",400,"stage2"
"LogisticRegression",0.711,"dbpedia","13",400,"stage2"
"RandomForest",0.5275,"dbpedia","13",400,"stage2"
"LinearSVC",0.864,"dbpedia","13",400,"stage2"
"NaiveBayes",0.5875,"dbpedia","13",400,"stage2"
"LogisticRegression",0.8435,"dbpedia","13",400,"stage2"
"RandomForest",0.648,"dbpedia","13",400,"stage2"
"LinearSVC",0.8785,"dbpedia","13",400,"stage2"
"NaiveBayes",0.717,"dbpedia","13",400,"stage2"
"LogisticRegression",0.7905,"dbpedia","13",400,"stage2"
"RandomForest",0.481,"dbpedia","13",400,"stage2"
"LinearSVC",0.887,"dbpedia","13",400,"stage2"
"NaiveBayes",0.6975,"dbpedia","13",400,"stage2"
"LogisticRegression",0.742,"dbpedia","13",400,"stage2"
"RandomForest",0.5955,"dbpedia","13",400,"stage2"
"LinearSVC",0.89,"dbpedia","13",400,"stage2"
"NaiveBayes",0.676,"dbpedia","13",400,"stage2"
"LogisticRegression",0.767,"dbpedia","13",400,"stage2"
"RandomForest",0.725,"dbpedia","13",800,"stage2"
"LinearSVC",0.932,"dbpedia","13",800,"stage2"
"NaiveBayes",0.8635,"dbpedia","13",800,"stage2"
"LogisticRegression",0.8805,"dbpedia","13",800,"stage2"
"RandomForest",0.513,"dbpedia","13",800,"stage2"
"LinearSVC",0.931,"dbpedia","13",800,"stage2"
"NaiveBayes",0.8795,"dbpedia","13",800,"stage2"
"LogisticRegression",0.9125,"dbpedia","13",800,"stage2"
"RandomForest",0.7085,"dbpedia","13",800,"stage2"
"LinearSVC",0.9265,"dbpedia","13",800,"stage2"
"NaiveBayes",0.873,"dbpedia","13",800,"stage2"
"LogisticRegression",0.8505,"dbpedia","13",800,"stage2"
"RandomForest",0.557,"dbpedia","13",800,"stage2"
"LinearSVC",0.928,"dbpedia","13",800,"stage2"
"NaiveBayes",0.8455,"dbpedia","13",800,"stage2"
"LogisticRegression",0.909,"dbpedia","13",800,"stage2"
"RandomForest",0.493,"dbpedia","13",800,"stage2"
"LinearSVC",0.936,"dbpedia","13",800,"stage2"
"NaiveBayes",0.823,"dbpedia","13",800,"stage2"
"LogisticRegression",0.899,"dbpedia","13",800,"stage2"
"RandomForest",0.6075,"dbpedia","13",800,"stage2"
"LinearSVC",0.923,"dbpedia","13",800,"stage2"
"NaiveBayes",0.83,"dbpedia","13",800,"stage2"
"LogisticRegression",0.905,"dbpedia","13",800,"stage2"
"RandomForest",0.6225,"dbpedia","13",800,"stage2"
"LinearSVC",0.9275,"dbpedia","13",800,"stage2"
"NaiveBayes",0.8655,"dbpedia","13",800,"stage2"
"LogisticRegression",0.8855,"dbpedia","13",800,"stage2"
"RandomForest",0.514,"dbpedia","13",800,"stage2"
"LinearSVC",0.9205,"dbpedia","13",800,"stage2"
"NaiveBayes",0.848,"dbpedia","13",800,"stage2"
"LogisticRegression",0.8955,"dbpedia","13",800,"stage2"
"RandomForest",0.6325,"dbpedia","13",800,"stage2"
"LinearSVC",0.9265,"dbpedia","13",800,"stage2"
"NaiveBayes",0.826,"dbpedia","13",800,"stage2"
"LogisticRegression",0.8895,"dbpedia","13",800,"stage2"
"RandomForest",0.656,"dbpedia","13",800,"stage2"
"LinearSVC",0.9235,"dbpedia","13",800,"stage2"
"NaiveBayes",0.8945,"dbpedia","13",800,"stage2"
"LogisticRegression",0.9085,"dbpedia","13",800,"stage2"
"RandomForest",0.736,"dbpedia","13",1600,"stage2"
"LinearSVC",0.95,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.9205,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.936,"dbpedia","13",1600,"stage2"
"RandomForest",0.5765,"dbpedia","13",1600,"stage2"
"LinearSVC",0.9435,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.9165,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.9365,"dbpedia","13",1600,"stage2"
"RandomForest",0.6835,"dbpedia","13",1600,"stage2"
"LinearSVC",0.9425,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.9215,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.937,"dbpedia","13",1600,"stage2"
"RandomForest",0.745,"dbpedia","13",1600,"stage2"
"LinearSVC",0.942,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.921,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.9365,"dbpedia","13",1600,"stage2"
"RandomForest",0.718,"dbpedia","13",1600,"stage2"
"LinearSVC",0.949,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.896,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.937,"dbpedia","13",1600,"stage2"
"RandomForest",0.6835,"dbpedia","13",1600,"stage2"
"LinearSVC",0.9445,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.938,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.921,"dbpedia","13",1600,"stage2"
"RandomForest",0.711,"dbpedia","13",1600,"stage2"
"LinearSVC",0.945,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.9285,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.9305,"dbpedia","13",1600,"stage2"
"RandomForest",0.6895,"dbpedia","13",1600,"stage2"
"LinearSVC",0.9405,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.899,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.932,"dbpedia","13",1600,"stage2"
"RandomForest",0.7215,"dbpedia","13",1600,"stage2"
"LinearSVC",0.946,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.93,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.938,"dbpedia","13",1600,"stage2"
"RandomForest",0.6905,"dbpedia","13",1600,"stage2"
"LinearSVC",0.941,"dbpedia","13",1600,"stage2"
"NaiveBayes",0.9335,"dbpedia","13",1600,"stage2"
"LogisticRegression",0.9405,"dbpedia","13",1600,"stage2"
"RandomForest",0.763,"dbpedia","13",3200,"stage2"
"LinearSVC",0.959,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.946,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.953,"dbpedia","13",3200,"stage2"
"RandomForest",0.793,"dbpedia","13",3200,"stage2"
"LinearSVC",0.958,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.9425,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.953,"dbpedia","13",3200,"stage2"
"RandomForest",0.7725,"dbpedia","13",3200,"stage2"
"LinearSVC",0.957,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.945,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.951,"dbpedia","13",3200,"stage2"
"RandomForest",0.733,"dbpedia","13",3200,"stage2"
"LinearSVC",0.9615,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.9455,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.9465,"dbpedia","13",3200,"stage2"
"RandomForest",0.764,"dbpedia","13",3200,"stage2"
"LinearSVC",0.954,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.9485,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.9475,"dbpedia","13",3200,"stage2"
"RandomForest",0.755,"dbpedia","13",3200,"stage2"
"LinearSVC",0.9575,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.942,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.949,"dbpedia","13",3200,"stage2"
"RandomForest",0.787,"dbpedia","13",3200,"stage2"
"LinearSVC",0.958,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.9445,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.951,"dbpedia","13",3200,"stage2"
"RandomForest",0.777,"dbpedia","13",3200,"stage2"
"LinearSVC",0.96,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.9425,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.945,"dbpedia","13",3200,"stage2"
"RandomForest",0.6905,"dbpedia","13",3200,"stage2"
"LinearSVC",0.958,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.9445,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.9465,"dbpedia","13",3200,"stage2"
"RandomForest",0.7915,"dbpedia","13",3200,"stage2"
"LinearSVC",0.9565,"dbpedia","13",3200,"stage2"
"NaiveBayes",0.9475,"dbpedia","13",3200,"stage2"
"LogisticRegression",0.95,"dbpedia","13",3200,"stage2"
"RandomForest",0.7415,"dbpedia","13",5000,"stage2"
"LinearSVC",0.963,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.9535,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.955,"dbpedia","13",5000,"stage2"
"RandomForest",0.775,"dbpedia","13",5000,"stage2"
"LinearSVC",0.9665,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.955,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.956,"dbpedia","13",5000,"stage2"
"RandomForest",0.79,"dbpedia","13",5000,"stage2"
"LinearSVC",0.968,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.953,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.955,"dbpedia","13",5000,"stage2"
"RandomForest",0.81,"dbpedia","13",5000,"stage2"
"LinearSVC",0.9585,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.955,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.9535,"dbpedia","13",5000,"stage2"
"RandomForest",0.7585,"dbpedia","13",5000,"stage2"
"LinearSVC",0.9635,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.946,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.954,"dbpedia","13",5000,"stage2"
"RandomForest",0.781,"dbpedia","13",5000,"stage2"
"LinearSVC",0.963,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.9505,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.952,"dbpedia","13",5000,"stage2"
"RandomForest",0.814,"dbpedia","13",5000,"stage2"
"LinearSVC",0.966,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.949,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.9565,"dbpedia","13",5000,"stage2"
"RandomForest",0.746,"dbpedia","13",5000,"stage2"
"LinearSVC",0.965,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.9545,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.952,"dbpedia","13",5000,"stage2"
"RandomForest",0.788,"dbpedia","13",5000,"stage2"
"LinearSVC",0.9635,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.9575,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.9525,"dbpedia","13",5000,"stage2"
"RandomForest",0.776,"dbpedia","13",5000,"stage2"
"LinearSVC",0.964,"dbpedia","13",5000,"stage2"
"NaiveBayes",0.9545,"dbpedia","13",5000,"stage2"
"LogisticRegression",0.9545,"dbpedia","13",5000,"stage2"
"BERT",0.363,"dbpedia","13",100,"stage2"
"BERT",0.4515,"dbpedia","13",100,"stage2"
"BERT",0.077,"dbpedia","13",100,"stage2"
"BERT",0.2315,"dbpedia","13",100,"stage2"
"BERT",0.3335,"dbpedia","13",100,"stage2"
"BERT",0.8225,"dbpedia","13",200,"stage2"
"BERT",0.973,"dbpedia","13",200,"stage2"
"BERT",0.979,"dbpedia","13",200,"stage2"
"BERT",0.973,"dbpedia","13",200,"stage2"
"BERT",0.8695,"dbpedia","13",200,"stage2"
"BERT",0.985,"dbpedia","13",400,"stage2"
"BERT",0.9855,"dbpedia","13",400,"stage2"
"BERT",0.9895,"dbpedia","13",400,"stage2"
"BERT",0.982,"dbpedia","13",400,"stage2"
"BERT",0.9885,"dbpedia","13",400,"stage2"
"BERT",0.9855,"dbpedia","13",800,"stage2"
"BERT",0.986,"dbpedia","13",800,"stage2"
"BERT",0.9815,"dbpedia","13",800,"stage2"
"BERT",0.979,"dbpedia","13",800,"stage2"
"BERT",0.9835,"dbpedia","13",800,"stage2"
"BERT",0.986,"dbpedia","13",1600,"stage2"
"BERT",0.983,"dbpedia","13",1600,"stage2"
"BERT",0.9825,"dbpedia","13",1600,"stage2"
"BERT",0.984,"dbpedia","13",1600,"stage2"
"BERT",0.983,"dbpedia","13",1600,"stage2"
"BERT",0.9815,"dbpedia","13",3200,"stage2"
"BERT",0.982,"dbpedia","13",3200,"stage2"
"BERT",0.982,"dbpedia","13",3200,"stage2"
"BERT",0.98,"dbpedia","13",3200,"stage2"
"BERT",0.986,"dbpedia","13",3200,"stage2"
"BERT",0.982,"dbpedia","13",5000,"stage2"
"BERT",0.9745,"dbpedia","13",5000,"stage2"
"BERT",0.979,"dbpedia","13",5000,"stage2"
"BERT",0.977,"dbpedia","13",5000,"stage2"
"BERT",0.978,"dbpedia","13",5000,"stage2"
"RandomForest",0.2005,"yelp","5",100,"stage2"
"LinearSVC",0.3525,"yelp","5",100,"stage2"
"NaiveBayes",0.2335,"yelp","5",100,"stage2"
"LogisticRegression",0.2345,"yelp","5",100,"stage2"
"RandomForest",0.2185,"yelp","5",100,"stage2"
"LinearSVC",0.3405,"yelp","5",100,"stage2"
"NaiveBayes",0.2435,"yelp","5",100,"stage2"
"LogisticRegression",0.3135,"yelp","5",100,"stage2"
"RandomForest",0.193,"yelp","5",100,"stage2"
"LinearSVC",0.3035,"yelp","5",100,"stage2"
"NaiveBayes",0.2805,"yelp","5",100,"stage2"
"LogisticRegression",0.224,"yelp","5",100,"stage2"
"RandomForest",0.231,"yelp","5",100,"stage2"
"LinearSVC",0.3425,"yelp","5",100,"stage2"
"NaiveBayes",0.2075,"yelp","5",100,"stage2"
"LogisticRegression",0.257,"yelp","5",100,"stage2"
"RandomForest",0.2055,"yelp","5",100,"stage2"
"LinearSVC",0.306,"yelp","5",100,"stage2"
"NaiveBayes",0.206,"yelp","5",100,"stage2"
"LogisticRegression",0.2185,"yelp","5",100,"stage2"
"RandomForest",0.2145,"yelp","5",100,"stage2"
"LinearSVC",0.337,"yelp","5",100,"stage2"
"NaiveBayes",0.201,"yelp","5",100,"stage2"
"LogisticRegression",0.2425,"yelp","5",100,"stage2"
"RandomForest",0.2235,"yelp","5",200,"stage2"
"LinearSVC",0.3425,"yelp","5",200,"stage2"
"NaiveBayes",0.2545,"yelp","5",200,"stage2"
"LogisticRegression",0.231,"yelp","5",200,"stage2"
"RandomForest",0.2265,"yelp","5",200,"stage2"
"LinearSVC",0.3685,"yelp","5",200,"stage2"
"NaiveBayes",0.197,"yelp","5",200,"stage2"
"LogisticRegression",0.287,"yelp","5",200,"stage2"
"RandomForest",0.2715,"yelp","5",200,"stage2"
"LinearSVC",0.3575,"yelp","5",200,"stage2"
"NaiveBayes",0.278,"yelp","5",200,"stage2"
"LogisticRegression",0.3085,"yelp","5",200,"stage2"
"RandomForest",0.2595,"yelp","5",200,"stage2"
"LinearSVC",0.3425,"yelp","5",200,"stage2"
"NaiveBayes",0.288,"yelp","5",200,"stage2"
"LogisticRegression",0.3145,"yelp","5",200,"stage2"
"RandomForest",0.2565,"yelp","5",200,"stage2"
"LinearSVC",0.3535,"yelp","5",200,"stage2"
"NaiveBayes",0.223,"yelp","5",200,"stage2"
"LogisticRegression",0.2385,"yelp","5",200,"stage2"
"RandomForest",0.1965,"yelp","5",200,"stage2"
"LinearSVC",0.3275,"yelp","5",200,"stage2"
"NaiveBayes",0.2435,"yelp","5",200,"stage2"
"LogisticRegression",0.284,"yelp","5",200,"stage2"
"RandomForest",0.332,"yelp","5",400,"stage2"
"LinearSVC",0.376,"yelp","5",400,"stage2"
"NaiveBayes",0.3615,"yelp","5",400,"stage2"
"LogisticRegression",0.3085,"yelp","5",400,"stage2"
"RandomForest",0.2545,"yelp","5",400,"stage2"
"LinearSVC",0.381,"yelp","5",400,"stage2"
"NaiveBayes",0.371,"yelp","5",400,"stage2"
"LogisticRegression",0.351,"yelp","5",400,"stage2"
"RandomForest",0.2755,"yelp","5",400,"stage2"
"LinearSVC",0.387,"yelp","5",400,"stage2"
"NaiveBayes",0.3635,"yelp","5",400,"stage2"
"LogisticRegression",0.3725,"yelp","5",400,"stage2"
"RandomForest",0.2765,"yelp","5",400,"stage2"
"LinearSVC",0.3905,"yelp","5",400,"stage2"
"NaiveBayes",0.355,"yelp","5",400,"stage2"
"LogisticRegression",0.41,"yelp","5",400,"stage2"
"RandomForest",0.3345,"yelp","5",400,"stage2"
